scheme,volume,repetition,transaction_id,key_gen_time,encryption_time,decryption_time,integrity_verified,throughput
ECC+AES-256,100,1,1,24.610599997686222,8.686900007887743,1.506500004325062,True,2840.626648432185
ECC+AES-256,100,1,2,0.04910001007374376,0.20039999799337238,0.12989999959245324,True,2840.626648432185
ECC+AES-256,100,1,3,0.031799994758330286,0.14709999959450215,0.11400000948924571,True,2840.626648432185
ECC+AES-256,100,1,4,0.025500004994682968,0.13609998859465122,0.11019999510608613,True,2840.626648432185
ECC+AES-256,100,1,5,0.025000001187436283,0.15269999857991934,0.11150000500492752,True,2840.626648432185
ECC+AES-256,100,1,6,0.02720000338740647,0.1345999917248264,0.11209999502170831,True,2840.626648432185
ECC+AES-256,100,1,7,0.025300003471784294,0.13390000094659626,0.11330000415910035,True,2840.626648432185
ECC+AES-256,100,1,8,0.024199995095841587,0.1323000033153221,0.10869999823626131,True,2840.626648432185
ECC+AES-256,100,1,9,0.024300010409206152,0.13339999713934958,0.10869999823626131,True,2840.626648432185
ECC+AES-256,100,1,10,0.024499997380189598,0.13309999485500157,0.11199999426025897,True,2840.626648432185
ECC+AES-256,100,1,11,0.03260000084992498,0.1357000001007691,0.10819999442901462,True,2840.626648432185
ECC+AES-256,100,1,12,0.02469999890308827,0.13300000864546746,0.10809999366756529,True,2840.626648432185
ECC+AES-256,100,1,13,0.02479999966453761,0.1438999897800386,0.1083999959519133,True,2840.626648432185
ECC+AES-256,100,1,14,0.02400000812485814,0.13349999790079892,0.10830000974237919,True,2840.626648432185
ECC+AES-256,100,1,15,0.024300010409206152,0.13110000872984529,0.10710000060498714,True,2840.626648432185
ECC+AES-256,100,1,16,0.024199995095841587,0.13359999866224825,0.11119998816866428,True,2840.626648432185
ECC+AES-256,100,1,17,0.05200000305194408,0.26500000967644155,0.13509999553207308,True,2840.626648432185
ECC+AES-256,100,1,18,0.049299997044727206,0.18969998927786946,0.32530000316910446,True,2840.626648432185
ECC+AES-256,100,1,19,0.05019998934585601,0.21440000273287296,0.13889999536331743,True,2840.626648432185
ECC+AES-256,100,1,20,0.04630000330507755,0.18029999046120793,0.1264000020455569,True,2840.626648432185
ECC+AES-256,100,1,21,0.034199998481199145,0.16569999570492655,0.11750000703614205,True,2840.626648432185
ECC+AES-256,100,1,22,0.03169999399688095,0.14779999037273228,0.11170000652782619,True,2840.626648432185
ECC+AES-256,100,1,23,0.030199997127056122,0.1446999958716333,0.11039999662898481,True,2840.626648432185
ECC+AES-256,100,1,24,0.029199989512562752,0.14279999595601112,0.11039999662898481,True,2840.626648432185
ECC+AES-256,100,1,25,0.02540000423323363,0.13499999477062374,0.10910000128205866,True,2840.626648432185
ECC+AES-256,100,1,26,0.02479999966453761,0.13240000407677144,0.10820000898092985,True,2840.626648432185
ECC+AES-256,100,1,27,0.024299995857290924,0.13259999104775488,0.10770000517368317,True,2840.626648432185
ECC+AES-256,100,1,28,0.02400000812485814,0.13120000949129462,0.1075999898603186,True,2840.626648432185
ECC+AES-256,100,1,29,0.03470000228844583,0.13479999324772507,0.1100999943446368,True,2840.626648432185
ECC+AES-256,100,1,30,0.024300010409206152,0.13220000255387276,0.1066999975591898,True,2840.626648432185
ECC+AES-256,100,1,31,0.023900007363408804,0.1360000023851171,0.10840001050382853,True,2840.626648432185
